,name,blockname,count
13539,芦席营21号,芦席营14号,1
13540,芦席营21号,芦席营1号,1
13541,芦席营21号,芦席营23号,1
13542,芦席营21号,芦席营70号,1
13543,芦席营21号,观音里小区,16
13544,芦席营21号,铁路南街,2
13545,芦席营21号,马台街,1
13546,芦席营21号,马家街,2
13547,东方城朝霞园,东方城初阳园,3
13548,东方城朝霞园,东方城启明园,1
13549,东方城朝霞园,东方城拂晓园,1
13550,东方城朝霞园,东方城晨曦园,5
13551,东方城朝霞园,紫金山松林谷,12
13552,东方城朝霞园,龙悦山庄,6
13553,富升大厦,傅厚岗,1
13554,富升大厦,兴江公寓,1
13555,富升大厦,后大树根2号,1
13556,富升大厦,天山路,1
13557,富升大厦,百子亭,1
13558,富升大厦,西家大塘,2
13559,富升大厦,高楼门,1
13560,杏林北苑,旭日华庭,2
13561,杏林北苑,旭日爱上城第六区,1
13562,杏林北苑,旭日爱上城第四区北区,3
13563,杏林北苑,旭日爱上城第四区南区,3
13564,杏林北苑,金城丽景北区,4
13565,杏林北苑,金城丽景南区,3
13566,杏林北苑,铭人丽岛,8
13567,星雨华府,万和源居,1
13568,星雨华府,万达西地一期,9
13569,星雨华府,万达西地二期,11
13570,星雨华府,今日家园丹桂居,1
13571,陶苑,保利梧桐语花园,5
13572,陶苑,华菁水苑,2
13573,陶苑,方山熙园,1
13574,陶苑,翰香苑,18
13575,陶苑,骋望骊都,5
13576,红山山庄,东井村3号,3
13577,红山山庄,御林山庄,1
13578,红山山庄,碧玉苑,13
13579,红山山庄,紫霞公寓,1
13580,红山山庄,红森公寓,1
13581,红山山庄,金宁新村小区,2
13582,红山山庄,金港大厦,2
13583,五福巷,五福巷31号,1
13584,五福巷,棉鞋营,1
13585,五福巷,棉鞋营小区,1
13586,五福巷,申家巷,2
13587,五福巷,申家巷20号,3
13588,五福巷,白下路,1
13589,五福巷,绣花巷8号,2
13590,五福巷,马府新村,4
13591,普华巷,三条巷,6
13592,普华巷,二条巷,7
13593,普华巷,仁义里小区,12
13594,普华巷,四条巷,1
13595,普华巷,四条巷32号,1
13596,普华巷,大杨村,1
13597,普华巷,大杨村3至15号,1
13598,普华巷,良友里小区,4
13599,普华巷,长白街,1
13600,金轮新村,一品嘉园,8
13601,金轮新村,中华园,1
13602,金轮新村,侨宁公寓,2
13603,金轮新村,华静家园,1
13604,金轮新村,合群新村,1
13605,金轮新村,名城世纪园,1
13606,金轮新村,大全福巷,2
13607,金轮新村,天一居,2
13608,金轮新村,天地新城天心座,2
13609,金轮新村,桃叶渡小区,1
13610,金轮新村,美河园,1
13611,金轮新村,长乐花园,1
13612,曲水文华苑,新城市假日,1
13613,曲水文华苑,树客国际公寓,1
13614,曲水文华苑,花开四季,8
13615,曲水文华苑,苏城南苑,1
13616,曲水文华苑,苏宁千秋情缘花园,2
13617,曲水文华苑,金信花园,7
13618,曲水文华苑,龙凤花园隽凤园,6
13619,棉鞋营小区,九莲塘,6
13620,棉鞋营小区,常府街,1
13621,棉鞋营小区,常府风华苑,7
13622,棉鞋营小区,棉鞋营,8
13623,棉鞋营小区,琥珀巷高层小区,4
13624,棉鞋营小区,申家巷20号,1
13625,棉鞋营小区,白玉兰公寓,2
13626,棉鞋营小区,绣花巷8号,10
13627,棉鞋营小区,莫愁路,1
13628,棉鞋营小区,营苑新寓,2
13629,棉鞋营小区,达美广场,3
13630,棉鞋营小区,金陵凤栖园,4
13631,棉鞋营小区,金龙蟠家苑,2
13632,棉鞋营小区,铂领公寓,1
13633,棉鞋营小区,长白街,2
13634,棉鞋营小区,陶然苑,1
13635,瑞金新村,御道街34号,12
13636,瑞金新村,清华公寓,1
13637,瑞金新村,瑞金路,4
13638,瑞金新村,瑞金路10号,3
13639,瑞金新村,瑞阳街1号,2
13640,瑞金新村,银通公寓,2
13641,瑞金新村,长发东村,2
13642,紫峰公馆,爱涛尚书云邸,5
13643,玉泉路,剑阁路,1
13644,玉泉路,北东瓜市,1
13645,玉泉路,山阴路,9
13646,玉泉路,怡景花园,1
13647,玉泉路,扬州路,4
13648,玉泉路,汉口西路,2
13649,玉泉路,汉口西路200号,1
13650,玉泉路,西康路,3
13651,玉泉路,钱塘路,2
13652,御水湾花园,东城雅筑,7
13653,御水湾花园,中和桥5号,3
13654,御水湾花园,美达上河明苑,1
13655,御水湾花园,西祠胡同,8
13656,御水湾花园,象房新村,3
13657,御水湾花园,黄埔鑫园,33
13658,中航樾公馆,东郊小镇第八街区,8
13659,中航樾公馆,天元吉第城,11
13660,中航樾公馆,湖山尊邸,1
13661,中航樾公馆,远洋绿地云峰公馆,1
13662,中航樾公馆,骆村新寓,1
13663,大新华府,乐府江南家园,15
13664,大新华府,人和苑,5
13665,大新华府,珍珠雅苑,1
13666,大新华府,盛泉新城,1
13667,闻涛公寓,宁工新寓一村,2
13668,闻涛公寓,宁西公寓,2
13669,闻涛公寓,金湾花园,1
13670,闻涛公寓,高教新村,3
13671,琥珀巷小区,文思新村,7
13672,琥珀巷小区,琥珀巷高层小区,15
13673,先锋青年公寓,安德新寓,1
13674,先锋青年公寓,玻纤院,5
13675,先锋青年公寓,能仁里16号,11
13676,先锋青年公寓,能仁里一村小区,1
13677,先锋青年公寓,邓府山村,2
13678,先锋青年公寓,雨花新村三村,4
13679,先锋青年公寓,雨花新村二村,1
13680,先锋青年公寓,雨花新村五村,5
13681,先锋青年公寓,雨花西路,1
13682,大锏银巷,上海路2-8号,3
13683,大锏银巷,干河沿前街,1
13684,大锏银巷,平家巷小区,2
13685,大锏银巷,明华新村,3
13686,大锏银巷,沈举人巷,3
13687,大锏银巷,豆菜桥小区,6
13688,东井村3号,东井一村,2
13689,东井村3号,东井二村,7
13690,东井村3号,东井村39号,1
13691,东井村3号,小市村,6
13692,东井村3号,红山山庄,1
13693,东井村3号,金宁新村小区,4
13694,东井村3号,金港大厦,1
13695,东井村3号,黄家圩,1
13696,翠屏国际梧桐苑,翠屏国际广场苑,1
13697,翠屏国际梧桐苑,翠屏国际水杉苑,12
13698,翠屏国际梧桐苑,翠屏国际金榕苑,2
13699,翠屏国际梧桐苑,翠屏国际银杏苑,5
13700,银城一方山,万裕龙庭水岸,5
13701,银城一方山,五矿九玺台,1
13702,银城一方山,佳湖绿岛,1
13703,银城一方山,华菁水苑,2
13704,银城一方山,招商方山里,2
13705,银城一方山,景枫你山,1
13706,银城一方山,景枫加州城,1
13707,银城一方山,景枫法兰谷,4
13708,银城一方山,武夷名仕园,1
13709,银城一方山,翠屏国际香樟苑,1
13710,银城一方山,翰香苑,1
13711,银城一方山,骋望骊都,11
13712,虎踞路49号,凤凰花园城清溪园,1
13713,虎踞路49号,凤凰花园城静幽园,1
13714,虎踞路49号,开元新居,2
13715,虎踞路49号,汉中门外大街97号,1
13716,虎踞路49号,清凉山庄,5
13717,虎踞路49号,清河新寓二村,1
13718,虎踞路49号,红土山5号,2
13719,虎踞路49号,育才公寓,1
13720,虎踞路49号,虎踞路,2
13721,虎踞路49号,虎踞路45号,3
13722,虎踞路49号,虎踞路67-1,1
13723,虎踞路49号,龙蟠里,2
13724,鸿都大厦,世纪之星,1
13725,鸿都大厦,东宝花园,2
13726,鸿都大厦,辰龙广场,1
13727,鸿都大厦,邮政世纪花园,3
13728,鸿都大厦,金陵世纪花园,1
13729,瑞金花苑,御道街30号,1
13730,瑞金花苑,清华公寓,2
13731,瑞金花苑,清河公寓,1
13732,瑞金花苑,瑞金北村,1
13733,瑞金花苑,瑞阳街1号,2
13734,瑞金花苑,长发东村,1
13735,海福巷,四方新村七村,2
13736,海福巷,四方新村三村,5
13737,海福巷,四方新村二村,8
13738,海福巷,四方新村五村,1
13739,海福巷,富丽山庄,1
13740,海福巷,富康新村,1
13741,海福巷,新天地花园,1
13742,海福巷,金龙花园,1
13743,协众水岸风华,万裕龙庭水岸,8
13744,协众水岸风华,东方龙湖湾东湖苑,1
13745,协众水岸风华,东方龙湖湾南湖苑,9
13746,协众水岸风华,协众雅居,1
13747,协众水岸风华,天正天御溪岸B区,1
13748,协众水岸风华,文鼎雅苑,3
13749,协众水岸风华,方山熙园,5
13750,萍聚村,开元新居,3
13751,萍聚村,汉中门外大街,5
13752,萍聚村,汉中门外大街97号,1
13753,萍聚村,汉西门大街,1
13754,萍聚村,清凉山庄,2
13755,萍聚村,虎踞路,18
13756,萍聚村,龙蟠里,5
13757,宋艾新村,东秦新苑,1
13758,宋艾新村,南方花园B组团,3
13759,宋艾新村,南方花园瑞阳居,2
13760,宋艾新村,左邻右里,6
13761,宋艾新村,左邻右里家园泊客公寓,4
13762,宋艾新村,左邻右里枫叶苑,4
13763,宋艾新村,水月秦淮,7
13764,宋艾新村,经纬城市花园小区,2
13765,华润悦府,金地名京,5
13766,爱达花园紫藤园,云河湾,1
13767,爱达花园紫藤园,新百花园,2
13768,爱达花园紫藤园,晔园,4
13769,爱达花园紫藤园,江南名府,25
13770,爱达花园紫藤园,爱达花园兰花园,4
13771,爱达花园紫藤园,美河园,1
13772,爱达花园紫藤园,铂领公寓,2
13773,爱达花园紫藤园,鸿仁名居,2
13774,吉庆家园仲夏苑,吉庆家园逢春苑,12
13775,吉庆家园仲夏苑,吉庆家园金秋苑,2
13776,吉庆家园仲夏苑,思园,7
13777,吉庆家园仲夏苑,澄园,4
13778,吉庆家园仲夏苑,贡园,1
13779,吉庆家园仲夏苑,金轮翡翠名园,1
13780,吉庆家园仲夏苑,香缇丽舍,5
13781,宏安大厦,弓箭坊小区,1
13782,宏安大厦,来凤新村,3
13783,宏安大厦,来凤里,3
13784,宏安大厦,玉带园,4
13785,宏安大厦,达莱公寓,3
13786,宏安大厦,金粟庵路,1
13787,宏安大厦,金轮园,5
13788,宏安大厦,集庆路,1
13789,小全福巷,中华路140号,2
13790,小全福巷,亲水湾花园,1
13791,小全福巷,大全福巷,2
13792,小全福巷,大四福巷,1
13793,小全福巷,平江府路,1
13794,小全福巷,建康路,2
13795,小全福巷,益仁巷,3
13796,小全福巷,秦状元里,6
13797,小全福巷,莫愁新寓郁金里,2
13798,小全福巷,莫愁路,1
13799,小全福巷,许家巷,1
13800,小全福巷,长乐路,1
13801,万科光明城市东苑,万科光明城市西苑,6
13802,万科光明城市东苑,万达华府东苑,3
13803,万科光明城市东苑,万达华府西苑,2
13804,万科光明城市东苑,中海塞纳丽舍东苑,4
13805,万科光明城市东苑,中海塞纳丽舍西苑,6
13806,万科光明城市东苑,银城西堤国际一区,3
13807,万科光明城市东苑,银城西堤国际二区,10
13808,万科光明城市东苑,银城西堤国际五区,3
13809,万科光明城市东苑,银城西堤国际六区,1
13810,万科光明城市东苑,银城西堤坊,2
13811,金都汇广场,丽都嘉园,2
13812,金都汇广场,地和苑,3
13813,金都汇广场,弘阳壹号,2
13814,金都汇广场,旭日爱上城第六区,7
13815,金都汇广场,旭日爱上城第四区北区,1
13816,金都汇广场,鼎泰家园,1
13817,花红园,太平北路116号,1
13818,花红园,太平北路122号,4
13819,花红园,太平桥南,2
13820,花红园,文德里小区,7
13821,花红园,文德里村,2
13822,花红园,珠江路,1
13823,花红园,珠江路511号,8
13824,花红园,红旗新村,1
13825,花红园,进香河,2
13826,金基汇锦国际凌江府,奥体新城海棠园,4
13827,金基汇锦国际凌江府,奥体新城青桐园,8
13828,金基汇锦国际凌江府,滨江奥城听雨苑,1
13829,金基汇锦国际凌江府,滨江奥城观澜苑,9
13830,金基汇锦国际凌江府,莱蒙水榭春天,2
13831,金基汇锦国际凌江府,金基汇锦国际,12
13832,幕府西路99号,四平苑,1
13833,幕府西路99号,幕府西路122号,1
13834,幕府西路99号,桥景苑,1
13835,幕府西路99号,森林湾花园,6
13836,幕府西路99号,热河南路五段小区,1
13837,幕府西路99号,盐西街小区,2
13838,幕府西路99号,象山和园,2
13839,幕府西路99号,金帆北苑,8
13840,幕府西路99号,金达花园,7
13841,幕府西路99号,金陵一村,1
13842,长江峰景,世茂外滩新城,4
13843,长江峰景,世茂滨江新城,3
13844,长江峰景,润开华府,1
13845,同仁街,丹凤新寓,1
13846,同仁街,唱经楼西街,3
13847,同仁街,居安里,2
13848,同仁街,鱼市街小区,2
13849,清江西苑,清江花苑圆梦园,7
13850,清江西苑,清江花苑清风园,2
13851,清江西苑,清江花苑碧波园,12
13852,清江西苑,清江花苑绿茵园,7
13853,清江西苑,百合果园,4
13854,月苑一村,月苑三村,13
13855,月苑一村,月苑二村,2
13856,月苑一村,月苑四村,2
13857,月苑一村,营苑新寓,7
13858,月苑一村,营苑西村,1
13859,大树根,中央路262号,2
13860,大树根,北塔怡景公寓,2
13861,大树根,峨嵋新村,2
13862,大树根,百子亭,2
13863,大树根,西家大塘,1
13864,大树根,高楼门,5
13865,新亭兰苑,双赢花园,1
13866,新亭兰苑,广汇花园,6
13867,新亭兰苑,时代雅居,5
13868,新亭兰苑,明月新寓,2
13869,尖角营小区,丹凤新寓,5
13870,尖角营小区,吉兆花园,6
13871,尖角营小区,唱经楼西街,9
13872,尖角营小区,大石桥,1
13873,尖角营小区,居安里,1
13874,尖角营小区,恒基中心公寓,3
13875,尖角营小区,石婆婆巷,6
13876,尖角营小区,鱼市街小区,1
13877,君园,左邻风度,2
13878,君园,新城逸境,6
13879,君园,莫园新寓,1
13880,君园,莫愁东寓,3
13881,君园,莫愁湖东路,1
13882,君园,通宇花园,3
13883,卫岗西8号,卫岗西12号,1
13884,卫岗西8号,卫岗西1号,2
13885,卫岗西8号,植物园宿舍,1
13886,卫岗西8号,苜卫路31号,2
13887,卫岗西8号,苜蓿园山庄,2
13888,紫竹苑小区,中山北路,1
13889,紫竹苑小区,交通一村,1
13890,紫竹苑小区,广东路1至25号,1
13891,紫竹苑小区,建邺村小区,2
13892,紫竹苑小区,新门口18号,4
13893,紫竹苑小区,模范马路128号,2
13894,紫竹苑小区,紫竹林1号,11
13895,紫竹苑小区,紫竹林28号,2
13896,紫竹苑小区,金陵大公馆,4
13897,紫竹苑小区,钟阜大厦,3
13898,万山庭院,保利礼墅,1
13899,万山庭院,天正滨江花园,1
13900,万山庭院,朗诗保利麓院,1
13901,万山庭院,栖园,3
13902,万山庭院,绿城东方玉园,2
13903,西水湾家园23至69幢,中海万锦熙岸一期,2
13904,西水湾家园23至69幢,凤凰花园,2
13905,西水湾家园23至69幢,南江新寓,1
13906,西水湾家园23至69幢,揽月山庄,4
13907,西水湾家园23至69幢,新理想佳园,5
13908,西水湾家园23至69幢,海都嘉园,5
13909,西水湾家园23至69幢,滨江嘉园,11
13910,西水湾家园23至69幢,珍珠雅苑,1
13911,西水湾家园23至69幢,鼎业花苑,2
13912,太平花苑北区,天琪雅居,4
13913,太平花苑北区,太平花苑南区,9
13914,太平花苑北区,欧陆经典花园,2
13915,太平花苑北区,湖滨世纪花园,3
13916,太平花苑北区,瑞鸿名邸,1
13917,太平花苑北区,百家湖国际花园,7
13918,太平花苑北区,百家湖西花园伦敦城,1
13919,太平花苑北区,高尔夫国际花园,5
13920,金陵王榭,中北蔚蓝星座,1
13921,金陵王榭,南城美境,3
13922,金陵王榭,映山菁华,5
13923,金陵王榭,晨光新苑,1
13924,金陵王榭,碧水云天,1
13925,金陵王榭,金墙花苑,8
13926,金陵王榭,雨花村,2
13927,金陵王榭,风光里小区,3
13928,金陵王榭,龙翔鸣翠苑,2
13929,察哈尔路67号,中山骏景,1
13930,察哈尔路67号,古平岗22号,2
13931,察哈尔路67号,回龙桥13号院,1
13932,察哈尔路67号,太古山庄,1
13933,察哈尔路67号,宏业村小区,1
13934,察哈尔路67号,察哈尔路71号,1
13935,察哈尔路67号,察哈尔路十二新村,2
13936,察哈尔路67号,归云堂,1
13937,察哈尔路67号,虎踞北路,3
13938,察哈尔路67号,虎踞北路78号,1
13939,察哈尔路67号,虎踞北路79号,1
13940,察哈尔路67号,金城花园,1
13941,杏林新村,凤凰西街118号,1
13942,杏林新村,凤凰西街140号,1
13943,杏林新村,凤凰西街146号,2
13944,杏林新村,凤凰西街188号,2
13945,杏林新村,名城世纪园,4
13946,杏林新村,商校小区,4
13947,杏林新村,市人防宿舍,1
13948,杏林新村,莫愁花园海棠里,1
13949,杏林新村,金地苑,4
13950,水佐岗48巷3号,四卫头小区,1
13951,水佐岗48巷3号,水佐岗,3
13952,水佐岗48巷3号,水佐岗32巷,4
13953,水佐岗48巷3号,水佐岗48巷5号,1
13954,水佐岗48巷3号,水佐岗48巷6号,1
13955,水佐岗48巷3号,水佑岗,2
13956,水佐岗48巷3号,水佑岗20号,2
13957,水佐岗48巷3号,祁家桥,2
13958,水佐岗48巷3号,童家山2号,3
13959,水佐岗48巷3号,老菜市,1
13960,沿河五村,东升村,4
13961,沿河五村,沿河三村,3
13962,沿河五村,沿河四村,11
13963,沿河五村,湖西村小区,1
13964,沿河五村,玉塘村南,4
13965,沿河五村,福园,4
13966,沿河五村,车站南村,1
13967,将军庙,东渡国际青年城,1
13968,将军庙,中商万豪,1
13969,将军庙,乐业村,1
13970,将军庙,傅厚岗,1
13971,将军庙,华侨公寓,1
13972,将军庙,合家春天,1
13973,将军庙,天润城第十二街区,1
13974,将军庙,宏景公寓,1
13975,将军庙,工行新寓,2
13976,将军庙,文化名园上筑园,1
13977,将军庙,模范马路小区,1
13978,将军庙,武夷绿洲品茗苑,1
13979,将军庙,瑞鸿名邸,1
13980,将军庙,百家湖西花园伦敦城,1
13981,将军庙,童家巷,1
13982,将军庙,营苑西村,1
13983,将军庙,观音里小区,1
13984,将军庙,铁路南街,5
13985,将军庙,马台街,2
13986,银城西堤国际五区,沁园村,3
13987,银城西堤国际五区,银城西堤国际一区,6
13988,银城西堤国际五区,银城西堤国际三区,10
13989,银城西堤国际五区,银城西堤国际二区,4
13990,银城西堤国际五区,银城西堤坊,4
13991,黑龙江路八巷,东井一村,2
13992,黑龙江路八巷,五塘村,2
13993,黑龙江路八巷,工人新村,1
13994,黑龙江路八巷,建宁路,2
13995,黑龙江路八巷,紫竹林1号,2
13996,黑龙江路八巷,紫竹林2号,3
13997,黑龙江路八巷,黑龙江路,1
13998,黑龙江路八巷,黑龙江路12巷,7
13999,琥珀森林一期,中南锦苑,3
14000,琥珀森林一期,善水湾花园,1
14001,琥珀森林一期,春江新城天隆坊,5
14002,琥珀森林一期,春江新城龙泉坊,1
14003,琥珀森林一期,莱蒙水榭阳光,1
14004,琥珀森林一期,金浦翡翠谷,11
14005,百水芊城丽水坊,东渡国际青年城,2
14006,百水芊城丽水坊,东郊小镇第五街区,1
14007,百水芊城丽水坊,中交锦兰荟,1
14008,百水芊城丽水坊,南湾营宁康苑,6
14009,百水芊城丽水坊,南湾营文康苑,2
14010,百水芊城丽水坊,南湾营融康苑,4
14011,百水芊城丽水坊,新城市广场,1
14012,百水芊城丽水坊,百家湖西花园伦敦城,1
14013,百水芊城丽水坊,百水家园,3
14014,百水芊城丽水坊,百水芊城向水坊,2
14015,百水芊城丽水坊,百水芊城春水坊,3
14016,百水芊城丽水坊,花园路22号,1
14017,百水芊城丽水坊,雅居乐花园,1
14018,建康大厦,五马街,1
14019,建康大厦,建康新村,6
14020,建康大厦,建康花苑,3
14021,建康大厦,文思新村,12
14022,建康大厦,琥珀巷高层小区,12
14023,建康大厦,白下路,1
14024,建康大厦,致和新村,11
14025,建康大厦,钓鱼巷小区,1
14026,紫檀雅居,华润悦府,1
14027,紫檀雅居,嘉业国际城,1
14028,紫檀雅居,山水华门岭秀苑,1
14029,紫檀雅居,帝景天成半岛阁,1
14030,紫檀雅居,恒基中心公寓,1
14031,紫檀雅居,揽翠山庄,1
14032,紫檀雅居,钟鼎山庄,2
14033,钟鼎雅居,名城世家花园,1
14034,泰山天然居,万达紫金明珠,1
14035,泰山天然居,东渡国际青年城,2
14036,泰山天然居,中交锦兰荟,1
14037,泰山天然居,弘阳爱上城,1
14038,泰山天然居,新城市广场,1
14039,泰山天然居,朗诗熙园,1
14040,泰山天然居,杏林北苑,5
14041,泰山天然居,泰来苑,14
14042,泰山天然居,花园路22号,1
14043,泰山天然居,雅居乐花园,1
14044,九条巷,外贸公寓,4
14045,九条巷,张府园33号,2
14046,九条巷,武学园小区,3
14047,九条巷,洪武路168号,1
14048,九条巷,盛天大厦,1
14049,九条巷,西方巷,2
14050,九条巷,金盾公寓,1
14051,热河南路五段小区,二板桥,4
14052,热河南路五段小区,姜圩路小区,1
14053,热河南路五段小区,姜家圩,1
14054,热河南路五段小区,热河南路,8
14055,热河南路五段小区,热河南路308号小区,3
14056,热河南路五段小区,白云亭小区,2
14057,开源小区三村,居易时代,4
14058,开源小区三村,开源小区二村,10
14059,开源小区三村,开源小区四村,3
14060,开源小区三村,花雨南庭,1
14061,开源小区三村,路子铺小区,5
14062,开源小区三村,金墙花苑,10
14063,新庄村55号,御湖国际,1
14064,新庄村55号,新庄花园,4
14065,新庄村55号,曹后村邮局宿舍,3
14066,东方城拂晓园,东方城初阳园,3
14067,东方城拂晓园,东方城启明园,3
14068,东方城拂晓园,东方城旭日园,1
14069,东方城拂晓园,东方城晨曦园,1
14070,东方城拂晓园,东方城朝霞园,3
14071,东方城拂晓园,华侨新村华康苑,3
14072,东方城拂晓园,龙悦山庄,2
14073,阳光雅居,东方兰园,4
14074,阳光雅居,中国铁建青秀城,13
14075,阳光雅居,北城嘉园,4
14076,阳光雅居,合班佳园,2
14077,阳光雅居,城市绿洲花园,9
14078,阳光雅居,大地伊丽雅特湾,1
14079,阳光雅居,招商1872,5
14080,阳光雅居,燕华花园,6
14081,阳光雅居,电建海赋尚城,2
14082,阳光雅居,通宇林景御园,3
14083,砂珠巷小区,七家湾,8
14084,砂珠巷小区,三山花园,2
14085,砂珠巷小区,中华路140号,3
14086,砂珠巷小区,同坤大厦,1
14087,砂珠巷小区,太平苑,1
14088,砂珠巷小区,府西街21号,7
14089,砂珠巷小区,府西街小区,1
14090,砂珠巷小区,建康路,9
14091,砂珠巷小区,玉带园,1
14092,砂珠巷小区,王府园小区,1
14093,砂珠巷小区,白衣庵,1
14094,砂珠巷小区,绒庄街,3
14095,砂珠巷小区,西一新村,1
14096,砂珠巷小区,观城,1
14097,国展中央花园,兴江公寓,1
14098,国展中央花园,凤凰和鸣,3
14099,国展中央花园,富升大厦,1
14100,国展中央花园,湖景花园,2
14101,国展中央花园,高楼门,1
14102,杏聚村,丁香园,2
14103,杏聚村,曲水文华苑,4
14104,杏聚村,金信花园,11
14105,杏聚村,龙凤花园腾龙里,1
14106,绿地新里悦峰公馆,亚泰山语湖,4
14107,绿地新里悦峰公馆,弘阳时光里一区,5
14108,绿地新里悦峰公馆,弘阳时光里二区,2
14109,绿地新里悦峰公馆,招商兰溪谷,4
14110,绿地新里悦峰公馆,新城花漾紫郡,6
14111,绿地新里悦峰公馆,新城香溢紫郡,1
14112,绿地新里悦峰公馆,朗诗未来街区,5
14113,绿地新里悦峰公馆,朗诗未来街区二期,5
14114,绿地新里悦峰公馆,艾菲国际,1
14115,工行新寓,宏景公寓,1
14116,工行新寓,将军庙,2
14117,工行新寓,新模范马路9号,1
14118,工行新寓,铁路南街,3
14119,工行新寓,马台街,1
14120,钟灵街54号,孝陵卫,2
14121,钟灵街54号,晏公庙1号,3
14122,钟灵街54号,晏公庙52号,1
14123,钟灵街54号,晏公庙53号,3
14124,钟灵街54号,晏公庙54号,1
14125,钟灵街54号,江苏农科院住宅小区,4
14126,钟灵街54号,钟灵街105号,6
14127,玛斯兰德香橙街区,帝景天成半岛阁,2
14128,玛斯兰德香橙街区,帝景天成天水阁,1
14129,玛斯兰德香橙街区,玛斯兰德桃子街区,3
14130,玛斯兰德香橙街区,玛斯兰德辣椒街区,1
14131,玛斯兰德香橙街区,运盛美之国3组团,1
14132,天水滨江花园东苑,乾和福邸,1
14133,天水滨江花园东苑,嘉景苑,3
14134,天水滨江花园东苑,天水滨江花园西苑,7
14135,天水滨江花园东苑,金陵世纪花园,2
14136,天水滨江花园东苑,银城聚锦园,1
14137,天水滨江花园东苑,锦江花苑,1
14138,兴江公寓,后大树根2号,1
14139,兴江公寓,天山路,1
14140,兴江公寓,富升大厦,1
14141,兴江公寓,峨嵋新村,1
14142,兴江公寓,西家大塘,1
14143,兴江公寓,高楼门,3
14144,帝景天成半岛阁,天正桃源,1
14145,帝景天成半岛阁,天水滨江花园西苑,1
14146,帝景天成半岛阁,宏图上水庭院,1
14147,帝景天成半岛阁,宏图上花园,1
14148,帝景天成半岛阁,帝景天成天水阁,3
14149,帝景天成半岛阁,托乐嘉单身公寓,1
14150,帝景天成半岛阁,滟紫台,4
14151,帝景天成半岛阁,玛斯兰德桃子街区,3
14152,帝景天成半岛阁,玛斯兰德香橙街区,2
14153,帝景天成半岛阁,紫鑫中华广场,1
14154,帝景天成半岛阁,翠屏国际紫檀苑,3
14155,帝景天成半岛阁,花园路70号,1
14156,帝景天成半岛阁,运盛美之国3组团,2
14157,帝景天成半岛阁,运盛美之国6组团,1
14158,帝景天成半岛阁,高科荣境,1
14159,锦绣江山花园,卢龙山庄,1
14160,锦绣江山花园,四平苑,1
14161,锦绣江山花园,明城华贵园,1
14162,锦绣江山花园,林景嘉园,1
14163,锦绣江山花园,深业滨江半岛,16
14164,锦绣江山花园,证大大拇指广场,1
14165,锦绣江山花园,龙湖春江紫宸,2
14166,尚景公寓,天元瑞沨名苑,2
14167,尚景公寓,天泰北区,1
14168,尚景公寓,天泰花园南区,1
14169,尚景公寓,武夷绿洲观竹苑,3
14170,尚景公寓,武夷绿洲赏桂苑,1
14171,虎踞北路,久安里,1
14172,虎踞北路,五所村小区,1
14173,虎踞北路,双门楼,1
14174,虎踞北路,嘉乐村,1
14175,虎踞北路,四维新村,1
14176,虎踞北路,太古山庄,3
14177,虎踞北路,宏业村小区,7
14178,虎踞北路,察哈尔路67号,1
14179,虎踞北路,察哈尔路十二新村,3
14180,虎踞北路,归云堂15巷,10
14181,虎踞北路,戴家巷,4
14182,虎踞北路,新门口31号,1
14183,虎踞北路,港口小区,1
14184,虎踞北路,虎踞北路78号,1
14185,虎踞北路,虎踞北路79号,12
14186,虎踞北路,镇江路51号,1
14187,四季阳光花园,安德新寓,5
14188,四季阳光花园,广厦嘉苑,6
14189,峨嵋岭10号,五台山庄,3
14190,峨嵋岭10号,国华大厦,2
14191,峨嵋岭10号,峨嵋岭,4
14192,峨嵋岭10号,峨嵋岭19号,5
14193,峨嵋岭10号,广州路215-2号,1
14194,峨嵋岭10号,怡景花园,1
14195,峨嵋岭10号,拉萨路,1
14196,峨嵋岭10号,百步坡,3
14197,峨嵋岭10号,金鹏大厦,2
14198,浦泰和天下三期,天润城第八街区,2
14199,浦泰和天下三期,幸福美地花园,3
14200,浦泰和天下三期,弘阳旭日上城一区,15
14201,浦泰和天下三期,明发滨江新城三期,2
14202,浦泰和天下三期,桥北新村,3
14203,浦泰和天下三期,桥北花苑,1
14204,浦泰和天下三期,江畔明珠广场,1
14205,阳光之旅,东方红郡,4
14206,阳光之旅,华汇康城,17
14207,阳光之旅,宇业天赋广场,2
14208,阳光之旅,银亿东城第十一街区,1
14209,阳光之旅,银河湾花园,3
14210,阳光之旅,锦绣花园银桂园,2
14211,阳光之旅,麒麟山庄,9
14212,路子铺小区,开源小区三村,15
14213,路子铺小区,开源小区二村,1
14214,路子铺小区,开源小区四村,1
14215,路子铺小区,赞成领尚,11
14216,水榭华庭,华静家园,2
14217,水榭华庭,宏图上福园北园,1
14218,水榭华庭,宏图上福园南园,4
14219,水榭华庭,宏图上花园,1
14220,水榭华庭,左岸名苑月桂阁,1
14221,水榭华庭,托乐嘉旺邻居,1
14222,水榭华庭,水月秦淮,1
14223,水榭华庭,江宁路35号,1
14224,水榭华庭,糖坊廊30号,3
14225,水榭华庭,美河园,16
14226,水榭华庭,聚宝园,1
14227,水榭华庭,长乐花园,2
14228,水榭华庭,雨花路62号,2
